size,map_type,enemy_profile,item_profile,wall_profile,enemy_count_setting,items,wall_density,agent,episodes,wins,win_rate,win_rate_ci_low,win_rate_ci_high,avg_turns,std_turns,avg_damage_taken,avg_final_hp,avg_remaining_enemies,avg_remaining_enemies_on_losses,avg_chokepoints,avg_reachable_floor_fraction,avg_generated_enemy_count,avg_generated_obstacle_density,avg_interior_wall_density,avg_dead_end_count,avg_avg_enemy_attack_distance,avg_max_enemy_attack_distance
medium,baseline,heavy,many,normal,high,many,default,heuristic,30,2,0.06666666666666667,0.018476635327693364,0.2132381772107209,10.566666666666666,2.8246927069840515,3.8666666666666667,0.13333333333333333,1.5333333333333334,1.6428571428571428,11.366666666666667,0.9269898124016845,4.0,0.17999999999999997,0.18148148148148147,5.933333333333334,7.341666666666667,10.666666666666666
medium,baseline,heavy,many,normal,high,many,default,mcts_medium,30,14,0.4666666666666667,0.30232127224128236,0.6385798671847496,16.766666666666666,8.769961358080332,3.2666666666666666,0.7333333333333333,1.6666666666666667,3.125,11.366666666666667,0.9269898124016845,4.0,0.17999999999999997,0.18148148148148147,5.933333333333334,7.341666666666667,10.666666666666666
medium,baseline,heavy,many,normal,high,many,default,mcts_small,30,18,0.6,0.42320052498273836,0.7540960567391659,17.0,5.434457961318068,3.033333333333333,0.9666666666666667,1.1666666666666667,2.9166666666666665,11.366666666666667,0.9269898124016845,4.0,0.17999999999999997,0.18148148148148147,5.933333333333334,7.341666666666667,10.666666666666666
medium,baseline,heavy,many,normal,high,many,default,random,30,0,0.0,0.0,0.113517091390478,12.7,4.705670338361298,4.0,0.0,3.533333333333333,3.533333333333333,11.366666666666667,0.9269898124016845,4.0,0.17999999999999997,0.18148148148148147,5.933333333333334,7.341666666666667,10.666666666666666
medium,baseline,heavy,many,open,high,many,low,heuristic,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695,9.733333333333333,2.365492666561356,3.8,0.2,1.5,1.7307692307692308,4.033333333333333,0.9501237572130925,4.0,0.08999999999999998,0.09292929292929292,2.8666666666666667,6.616666666666666,9.666666666666666
medium,baseline,heavy,many,open,high,many,low,mcts_medium,30,20,0.6666666666666666,0.48779725813830266,0.807697044731538,16.9,6.1283494243284355,3.0,1.0,0.8666666666666667,2.6,4.033333333333333,0.9501237572130925,4.0,0.08999999999999998,0.09292929292929292,2.8666666666666667,6.616666666666666,9.666666666666666
medium,baseline,heavy,many,open,high,many,low,mcts_small,30,15,0.5,0.33153851227173764,0.6684614877282624,15.933333333333334,5.904423953462541,3.3,0.7,1.5666666666666667,3.1333333333333333,4.033333333333333,0.9501237572130925,4.0,0.08999999999999998,0.09292929292929292,2.8666666666666667,6.616666666666666,9.666666666666666
medium,baseline,heavy,many,open,high,many,low,random,30,0,0.0,0.0,0.113517091390478,11.533333333333333,3.3139436057697518,4.0,0.0,3.533333333333333,3.533333333333333,4.033333333333333,0.9501237572130925,4.0,0.08999999999999998,0.09292929292929292,2.8666666666666667,6.616666666666666,9.666666666666666
medium,baseline,heavy,normal,normal,high,normal,default,heuristic,30,2,0.06666666666666667,0.018476635327693364,0.2132381772107209,10.333333333333334,2.5991451586157237,3.933333333333333,0.06666666666666667,1.6333333333333333,1.75,11.366666666666667,0.9269898124016845,4.0,0.17999999999999997,0.18148148148148147,5.933333333333334,7.341666666666667,10.666666666666666
medium,baseline,heavy,normal,normal,high,normal,default,mcts_medium,30,13,0.43333333333333335,0.2737723743061511,0.6080299045459127,17.733333333333334,7.037676384211545,3.2666666666666666,0.7333333333333333,1.6,2.823529411764706,11.366666666666667,0.9269898124016845,4.0,0.17999999999999997,0.18148148148148147,5.933333333333334,7.341666666666667,10.666666666666666
medium,baseline,heavy,normal,normal,high,normal,default,mcts_small,30,13,0.43333333333333335,0.2737723743061511,0.6080299045459127,17.566666666666666,8.155502573246006,3.4,0.6,1.6666666666666667,2.9411764705882355,11.366666666666667,0.9269898124016845,4.0,0.17999999999999997,0.18148148148148147,5.933333333333334,7.341666666666667,10.666666666666666
medium,baseline,heavy,normal,normal,high,normal,default,random,30,0,0.0,0.0,0.113517091390478,12.8,4.578209256903839,4.0,0.0,3.566666666666667,3.566666666666667,11.366666666666667,0.9269898124016845,4.0,0.17999999999999997,0.18148148148148147,5.933333333333334,7.341666666666667,10.666666666666666
medium,baseline,heavy,normal,open,high,normal,low,heuristic,30,5,0.16666666666666666,0.07336434240351686,0.33564705185680177,9.266666666666667,2.337139752394414,3.7,0.3,1.6666666666666667,2.0,4.033333333333333,0.9501237572130925,4.0,0.08999999999999998,0.09292929292929292,2.8666666666666667,6.616666666666666,9.666666666666666
medium,baseline,heavy,normal,open,high,normal,low,mcts_medium,30,12,0.4,0.24590394326083403,0.5767994750172616,14.066666666666666,6.180255298574288,3.2333333333333334,0.7666666666666667,1.9,3.1666666666666665,4.033333333333333,0.9501237572130925,4.0,0.08999999999999998,0.09292929292929292,2.8666666666666667,6.616666666666666,9.666666666666666
